TrialIdx,a1,a2,a3,a4,a5,a6,a7,a8
0,1.372772,0.6272279999999999,2.5759066666666675,3.203134666666667,0.0045804871538202,4.580487153820488,3.66438972305639,0.9160974307640972
1,1.372772,0.6272279999999999,0.111956923076923,0.739184923076923,0.0021140709940707,2.114070994070994,1.6912567952567952,0.4228141988141987
2,1.372772,0.6272279999999999,2.5759066666666675,3.203134666666667,0.0045804871538202,0.5089430170911653,0.4071544136729322,0.101788603418233
3,1.372772,0.6272279999999999,0.111956923076923,0.739184923076923,0.0021140709940707,0.2348967771189993,0.1879174216951995,0.0469793554237998
4,1.372772,0.6272279999999999,0.8880630812453005,1.5152910812453004,0.0028909540352803,1.2360811237814398,0.9888648990251518,0.2472162247562879
5,1.372772,0.6272279999999999,1.1005895478355936,1.7278175478355935,0.0031036932410768436,3.1036932410766704,2.4829545928613364,0.620738648215334
